begin_score,eind_score
2823.7142857142853,7894.571428571429
2823.7142857142853,7885.571428571429
2823.7142857142853,7880.571428571429
2823.7142857142853,7885.571428571429
2823.7142857142853,7186.285714285714
2823.7142857142853,7867.571428571429
2823.7142857142853,7872.571428571429
2823.7142857142853,7891.571428571429
2823.7142857142853,7866.571428571429
2823.7142857142853,7546.428571428571
2823.7142857142853,7884.571428571429
2823.7142857142853,7888.571428571429
2823.7142857142853,7572.428571428571
2823.7142857142853,7870.571428571429
2823.7142857142853,7888.571428571429
2823.7142857142853,7545.428571428571
2823.7142857142853,7872.571428571429
2823.7142857142853,7859.571428571429
2823.7142857142853,7865.571428571429
2823.7142857142853,7846.571428571429
2823.7142857142853,7870.571428571429
2823.7142857142853,7828.571428571429
2823.7142857142853,7869.571428571429
2823.7142857142853,7849.571428571429
2823.7142857142853,7904.571428571429
2823.7142857142853,7897.571428571429
2823.7142857142853,7874.571428571429
2823.7142857142853,7548.428571428571
2823.7142857142853,7856.571428571429
2823.7142857142853,7843.571428571429
2823.7142857142853,7847.571428571429
2823.7142857142853,7885.571428571429
2823.7142857142853,7816.571428571429
2823.7142857142853,7885.571428571429
2823.7142857142853,7883.571428571429
2823.7142857142853,7887.571428571429
2823.7142857142853,7863.571428571429
2823.7142857142853,7832.571428571429
2823.7142857142853,7828.571428571429
2823.7142857142853,7865.571428571429
2823.7142857142853,7864.571428571429
2823.7142857142853,7825.571428571429
2823.7142857142853,7890.571428571429
2823.7142857142853,7814.571428571429
2823.7142857142853,7866.571428571429
2823.7142857142853,7555.428571428571
2823.7142857142853,7907.571428571429
2823.7142857142853,7872.571428571429
2823.7142857142853,7548.428571428571
2823.7142857142853,7837.571428571429
2823.7142857142853,7896.571428571429
2823.7142857142853,7880.571428571429
2823.7142857142853,7877.571428571429
2823.7142857142853,7864.571428571429
2823.7142857142853,7874.571428571429
2823.7142857142853,7855.571428571429
2823.7142857142853,7869.571428571429
2823.7142857142853,7844.571428571429
2823.7142857142853,7874.571428571429
2823.7142857142853,7850.571428571429
2823.7142857142853,7896.571428571429
2823.7142857142853,7897.571428571429
2823.7142857142853,7506.428571428571
2823.7142857142853,7860.571428571429
2823.7142857142853,7836.571428571429
2823.7142857142853,7847.571428571429
2823.7142857142853,7864.571428571429
2823.7142857142853,7878.571428571429
2823.7142857142853,7888.571428571429
2823.7142857142853,7869.571428571429
2823.7142857142853,7866.571428571429
2823.7142857142853,7864.571428571429
2823.7142857142853,7560.428571428571
2823.7142857142853,7526.428571428571
2823.7142857142853,7832.571428571429
2823.7142857142853,7851.571428571429
2823.7142857142853,7517.428571428571
2823.7142857142853,7903.571428571429
2823.7142857142853,7882.571428571429
2823.7142857142853,7853.571428571429
2823.7142857142853,7861.571428571429
2823.7142857142853,7831.571428571429
2823.7142857142853,7884.571428571429
2823.7142857142853,7527.428571428571
2823.7142857142853,7519.428571428571
2823.7142857142853,7852.571428571429
2823.7142857142853,7880.571428571429
2823.7142857142853,7868.571428571429
2823.7142857142853,7903.571428571429
2823.7142857142853,7849.571428571429
2823.7142857142853,7878.571428571429
2823.7142857142853,7888.571428571429
2823.7142857142853,7874.571428571429
2823.7142857142853,7529.428571428571
2823.7142857142853,7546.428571428571
2823.7142857142853,7867.571428571429
2823.7142857142853,7886.571428571429
2823.7142857142853,7875.571428571429
2823.7142857142853,7859.571428571429
2823.7142857142853,7884.571428571429
2823.7142857142853,7874.571428571429
2823.7142857142853,7870.571428571429
2823.7142857142853,7860.571428571429
2823.7142857142853,7868.571428571429
2823.7142857142853,7884.571428571429
2823.7142857142853,7874.571428571429
2823.7142857142853,7855.571428571429
2823.7142857142853,7896.571428571429
2823.7142857142853,7891.571428571429
2823.7142857142853,7853.571428571429
2823.7142857142853,7868.571428571429
2823.7142857142853,7486.428571428571
2823.7142857142853,7543.428571428571
2823.7142857142853,7904.571428571429
2823.7142857142853,7874.571428571429
2823.7142857142853,7855.571428571429
2823.7142857142853,7839.571428571429
2823.7142857142853,7858.571428571429
2823.7142857142853,7888.571428571429
2823.7142857142853,7884.571428571429
2823.7142857142853,7862.571428571429
2823.7142857142853,7869.571428571429
2823.7142857142853,7549.428571428571
2823.7142857142853,7871.571428571429
2823.7142857142853,7850.571428571429
2823.7142857142853,7866.571428571429
2823.7142857142853,7541.428571428571
2823.7142857142853,7887.571428571429
2823.7142857142853,7546.428571428571
2823.7142857142853,7889.571428571429
2823.7142857142853,7890.571428571429
2823.7142857142853,7880.571428571429
2823.7142857142853,7541.428571428571
2823.7142857142853,7863.571428571429
2823.7142857142853,7873.571428571429
2823.7142857142853,7807.571428571429
2823.7142857142853,7887.571428571429
2823.7142857142853,7888.571428571429
2823.7142857142853,7886.571428571429
2823.7142857142853,7893.571428571429
2823.7142857142853,7845.571428571429
2823.7142857142853,7511.428571428571
2823.7142857142853,7875.571428571429
2823.7142857142853,7862.571428571429
2823.7142857142853,7873.571428571429
2823.7142857142853,7856.571428571429
2823.7142857142853,7888.571428571429
2823.7142857142853,7846.571428571429
2823.7142857142853,7907.571428571429
2823.7142857142853,7865.571428571429
