begin_score,eind_score
1413.6179775280898,5180.3258426966295
-291.0561797752812,5165.3258426966295
646.8202247191011,5099.966292134832
1318.258426966292,5117.966292134832
-73.69662921348299,4976.966292134832
711.7415730337079,5179.3258426966295
425.10112359550567,5138.3258426966295
552.4606741573034,5114.966292134832
656.8202247191011,5172.966292134832
259.3820224719102,5170.3258426966295
-47.69662921348299,5088.3258426966295
-3.696629213482993,5156.3258426966295
300.10112359550567,5215.3258426966295
-551.4157303370785,5173.3258426966295
266.10112359550567,5076.3258426966295
-101.05617977528118,5208.3258426966295
-473.0561797752812,5170.3258426966295
53.66292134831474,5230.3258426966295
-139.33707865168526,5096.3258426966295
-61.33707865168526,5117.3258426966295
745.8202247191011,5131.966292134832
274.10112359550567,5111.3258426966295
908.5393258426966,4981.966292134832
-22.617977528089796,5238.3258426966295
724.8202247191011,5114.3258426966295
407.0224719101125,5073.966292134832
9.101123595505669,5145.3258426966295
-491.77528089887664,5172.3258426966295
1094.4606741573034,5162.3258426966295
908.1797752808989,5222.3258426966295
744.5393258426966,5220.3258426966295
655.8202247191011,5225.3258426966295
114.10112359550567,5172.966292134832
837.2584269662921,5109.966292134832
1174.8988764044943,5182.3258426966295
355.74157303370794,5217.3258426966295
647.5393258426966,5180.3258426966295
480.10112359550567,5093.3258426966295
214.74157303370794,5010.966292134832
858.4606741573034,5124.3258426966295
847.8202247191011,5204.3258426966295
196.3820224719102,5135.966292134832
1371.9775280898884,5119.966292134832
463.4606741573034,5196.3258426966295
708.4606741573034,5046.966292134832
11.022471910112472,5224.3258426966295
-6.617977528089796,5046.966292134832
-182.696629213483,5147.3258426966295
632.4606741573034,5088.3258426966295
921.8988764044943,5030.966292134832
1148.8988764044943,5077.3258426966295
391.74157303370794,5097.3258426966295
881.8202247191011,5195.3258426966295
1361.0561797752807,5166.3258426966295
983.1797752808989,5074.606741573034
81.02247191011247,5116.3258426966295
570.8202247191011,5166.3258426966295
697.1011235955057,5070.3258426966295
128.3820224719102,5129.3258426966295
1368.8988764044943,5256.3258426966295
745.4606741573034,5236.3258426966295
552.3820224719102,5090.3258426966295
113.02247191011247,5177.3258426966295
-111.05617977528118,5164.966292134832
614.4606741573034,5177.3258426966295
-369.33707865168526,5190.3258426966295
341.3820224719102,4932.606741573034
1545.3370786516853,5080.3258426966295
137.66292134831474,5263.3258426966295
897.2584269662921,5123.3258426966295
229.02247191011247,5117.3258426966295
165.4606741573034,5122.3258426966295
494.4606741573034,5070.3258426966295
233.74157303370794,5153.966292134832
-136.696629213483,5148.966292134832
206.02247191011247,4968.606741573034
841.8202247191011,5189.3258426966295
97.02247191011247,5261.3258426966295
661.1797752808989,5210.3258426966295
106.58426966292154,5225.3258426966295
430.82022471910113,5231.3258426966295
290.82022471910113,5214.3258426966295
-166.33707865168526,5104.966292134832
-147.696629213483,5233.3258426966295
160.02247191011247,5179.966292134832
-85.69662921348299,5214.3258426966295
353.10112359550567,5100.3258426966295
-219.696629213483,5236.3258426966295
124.3820224719102,5272.3258426966295
300.0224719101125,5063.966292134832
175.3820224719102,5155.966292134832
584.1011235955057,5208.3258426966295
-139.97752808988753,5209.3258426966295
85.66292134831474,5079.966292134832
410.3820224719102,5143.966292134832
241.66292134831474,5261.3258426966295
377.74157303370794,5269.3258426966295
532.4606741573034,5195.3258426966295
-24.696629213482993,5162.966292134832
-348.41573033707846,5149.3258426966295
25.66292134831474,5157.3258426966295
-450.0561797752812,5107.3258426966295
764.5393258426966,5175.3258426966295
-515.4157303370785,5226.3258426966295
469.74157303370794,5181.3258426966295
1123.8988764044943,5133.966292134832
1034.1797752808989,5175.966292134832
-289.0561797752812,5161.966292134832
170.3820224719102,5122.3258426966295
402.3820224719102,5212.3258426966295
0.02247191011247196,5131.3258426966295
688.5393258426966,5169.3258426966295
-589.1348314606739,5190.3258426966295
-151.33707865168526,5162.3258426966295
327.0224719101125,5052.966292134832
736.5393258426966,5031.966292134832
536.4606741573034,5162.3258426966295
55.02247191011247,4916.606741573034
569.4606741573034,5204.3258426966295
928.8988764044943,5108.3258426966295
293.0224719101125,5094.966292134832
813.1797752808989,5239.3258426966295
1604.9775280898884,5270.3258426966295
845.1797752808989,5195.3258426966295
964.8988764044943,5105.966292134832
19.022471910112472,5112.3258426966295
266.10112359550567,5179.966292134832
141.94382022471882,5055.966292134832
225.66292134831474,5128.966292134832
124.74157303370794,5133.3258426966295
-146.33707865168526,5147.3258426966295
635.1797752808989,5258.3258426966295
607.1797752808989,5250.3258426966295
1120.1797752808989,5115.3258426966295
1109.6179775280898,5117.966292134832
982.5393258426966,5088.966292134832
586.8202247191011,5170.966292134832
691.5393258426966,5214.3258426966295
440.10112359550567,5069.606741573034
1034.8988764044943,5229.3258426966295
1273.258426966292,5188.3258426966295
747.1011235955057,5238.3258426966295
225.3820224719102,5140.966292134832
424.74157303370794,5242.3258426966295
306.0224719101125,5143.3258426966295
1365.6179775280898,5030.966292134832
-496.696629213483,5190.3258426966295
382.66292134831474,5165.3258426966295
139.02247191011247,5104.966292134832
1389.9775280898884,5053.966292134832
