begin_score,eind_score
-103.6179775280898,5118.966292134832
-100.97752808988753,5156.3258426966295
27.94382022471882,5167.966292134832
586.7415730337079,5063.3258426966295
800.4606741573034,5183.3258426966295
951.5393258426966,5082.966292134832
-18.977528089887528,5137.3258426966295
783.8988764044943,5198.966292134832
595.1011235955057,5153.3258426966295
-215.696629213483,5037.606741573034
674.1011235955057,5181.3258426966295
380.10112359550567,5064.966292134832
-398.77528089887664,5190.3258426966295
1560.696629213483,5229.966292134832
86.66292134831474,5033.966292134832
-375.696629213483,4963.247191011236
667.8202247191011,5257.3258426966295
-77.69662921348299,5116.966292134832
160.74157303370794,5289.3258426966295
-123.33707865168526,5153.3258426966295
862.7415730337079,5038.966292134832
661.1011235955057,5120.966292134832
144.02247191011247,5018.606741573034
64.66292134831474,5137.3258426966295
893.8202247191011,5192.3258426966295
1211.6179775280898,5198.3258426966295
923.1797752808989,5216.3258426966295
10.741573033707937,5154.3258426966295
503.17977528089887,5096.3258426966295
253.3820224719102,5254.3258426966295
203.02247191011247,5061.966292134832
750.4606741573034,5232.3258426966295
430.74157303370794,5176.3258426966295
363.10112359550567,5177.3258426966295
544.4606741573034,5108.3258426966295
-210.696629213483,5011.966292134832
251.74157303370794,5172.3258426966295
228.10112359550567,5137.3258426966295
175.303370786517,5247.3258426966295
569.1797752808989,5162.966292134832
-233.41573033707846,5141.3258426966295
91.66292134831474,5242.3258426966295
829.5393258426966,5103.966292134832
670.1011235955057,5155.3258426966295
34.66292134831474,5208.3258426966295
-651.4943820224721,5003.966292134832
986.1797752808989,5243.3258426966295
240.74157303370794,5142.3258426966295
1217.258426966292,5101.966292134832
119.30337078651701,5056.606741573034
504.10112359550567,5247.3258426966295
177.02247191011247,5176.966292134832
1775.9775280898884,5160.3258426966295
1084.5393258426966,5079.3258426966295
-817.7752808988766,5179.3258426966295
92.02247191011247,5041.966292134832
409.74157303370794,5150.3258426966295
262.10112359550567,5003.606741573034
304.303370786517,5171.3258426966295
-616.1348314606739,5143.3258426966295
548.1011235955057,5011.966292134832
152.02247191011247,5230.3258426966295
1298.5393258426966,5127.3258426966295
143.66292134831474,5195.3258426966295
1188.3370786516853,5220.3258426966295
147.02247191011247,5063.966292134832
922.8202247191011,5179.3258426966295
-21.05617977528118,5071.3258426966295
1099.5393258426966,5239.3258426966295
110.3820224719102,5122.966292134832
701.1011235955057,5137.3258426966295
-291.1348314606739,5208.3258426966295
350.10112359550567,5187.3258426966295
835.8988764044943,5110.3258426966295
1136.8202247191011,5171.3258426966295
-12.977528089887528,5011.966292134832
-976.4157303370785,5158.966292134832
755.1011235955057,5214.3258426966295
997.8202247191011,5014.606741573034
-178.33707865168526,5116.966292134832
-246.41573033707846,4977.966292134832
-462.0561797752812,5105.3258426966295
100.3820224719102,5238.3258426966295
186.66292134831474,5109.3258426966295
1241.5393258426966,5179.3258426966295
430.4606741573034,5096.966292134832
845.1797752808989,5012.606741573034
552.4606741573034,5071.966292134832
139.02247191011247,5132.966292134832
515.7415730337079,5096.966292134832
2152.4157303370794,5137.3258426966295
497.10112359550567,5152.3258426966295
-128.696629213483,5177.966292134832
167.66292134831474,5094.966292134832
901.6179775280898,5271.3258426966295
1354.258426966292,5207.3258426966295
630.1011235955057,5190.3258426966295
136.02247191011247,5013.606741573034
156.02247191011247,5059.966292134832
470.10112359550567,5147.3258426966295
1279.696629213483,5076.966292134832
-113.05617977528118,5193.966292134832
746.1011235955057,5161.3258426966295
-297.77528089887664,5201.966292134832
376.3820224719102,5207.3258426966295
675.7415730337079,5303.3258426966295
499.0224719101125,5102.966292134832
1026.4606741573034,5260.3258426966295
1242.8988764044943,5099.966292134832
255.4606741573034,5072.606741573034
281.10112359550567,5103.3258426966295
671.5393258426966,5243.3258426966295
1324.5393258426966,5088.3258426966295
664.4606741573034,5128.3258426966295
-182.33707865168526,5125.3258426966295
338.74157303370794,5168.3258426966295
399.3820224719102,5164.3258426966295
213.74157303370794,5248.3258426966295
419.66292134831474,5198.3258426966295
21.303370786517007,5207.3258426966295
867.1797752808989,5144.3258426966295
722.8202247191011,5147.966292134832
1089.258426966292,5128.3258426966295
872.8988764044943,5175.3258426966295
-298.0561797752812,5240.3258426966295
1621.0561797752807,5152.3258426966295
1048.5393258426966,5202.3258426966295
331.74157303370794,5211.3258426966295
831.1797752808989,5164.3258426966295
707.4606741573034,5181.3258426966295
-17.33707865168526,5169.3258426966295
149.02247191011247,5120.3258426966295
392.3820224719102,5234.3258426966295
1062.8202247191011,5028.3258426966295
849.5393258426966,5026.966292134832
872.1797752808989,5201.3258426966295
904.1797752808989,5173.3258426966295
130.02247191011247,5176.966292134832
281.0224719101125,5241.3258426966295
1379.258426966292,5077.966292134832
1248.9775280898884,5114.3258426966295
-77.33707865168526,5174.3258426966295
1339.5393258426966,5148.3258426966295
114.02247191011247,5156.3258426966295
-411.0561797752812,5109.3258426966295
-193.6179775280898,5009.966292134832
-172.05617977528118,5085.966292134832
417.74157303370794,5075.966292134832
969.8202247191011,5061.3258426966295
244.74157303370794,5135.3258426966295
